Gene,Transcript,Exon
ENSG00000099949,ENST00000443265,ENSE00003639084
ENSG00000099949,ENST00000443265,ENSE00003516696
ENSG00000099949,ENST00000443265,ENSE00003815598
ENSG00000099949,ENST00000443265,ENSE00003816142
ENSG00000099949,ENST00000443265,ENSE00003822932
ENSG00000099949,ENST00000443265,ENSE00001722362
ENSG00000099949,ENST00000645935,ENSE00003824027
ENSG00000099949,ENST00000645935,ENSE00003619328
ENSG00000099949,ENST00000645935,ENSE00003677839
ENSG00000099949,ENST00000645935,ENSE00003819810
ENSG00000099949,ENST00000644435,ENSE00003820537
ENSG00000099949,ENST00000644435,ENSE00003619328
ENSG00000099949,ENST00000644435,ENSE00003508485
ENSG00000099949,ENST00000644435,ENSE00003677839
ENSG00000099949,ENST00000644435,ENSE00003470272
ENSG00000099949,ENST00000644435,ENSE00003673759
ENSG00000099949,ENST00000644435,ENSE00003822738
ENSG00000099949,ENST00000642151,ENSE00003819854
ENSG00000099949,ENST00000642151,ENSE00003818907
ENSG00000099949,ENST00000642151,ENSE00001899633
ENSG00000099949,ENST00000642151,ENSE00003816142
ENSG00000099949,ENST00000642151,ENSE00003822932
ENSG00000099949,ENST00000642151,ENSE00003817880
ENSG00000099949,ENST00000642151,ENSE00003816847
ENSG00000099949,ENST00000642151,ENSE00003815376
ENSG00000099949,ENST00000642151,ENSE00003818290
ENSG00000099949,ENST00000642151,ENSE00003821335
ENSG00000099949,ENST00000642151,ENSE00003817579
ENSG00000099949,ENST00000642151,ENSE00003818450
ENSG00000099949,ENST00000642151,ENSE00003826336
ENSG00000099949,ENST00000642151,ENSE00001884005
ENSG00000099949,ENST00000642151,ENSE00003817368
ENSG00000099949,ENST00000642151,ENSE00003825377
ENSG00000099949,ENST00000642151,ENSE00003520325
ENSG00000099949,ENST00000642151,ENSE00003817060
ENSG00000099949,ENST00000642151,ENSE00003821913
ENSG00000099949,ENST00000642151,ENSE00003815222
ENSG00000099949,ENST00000480895,ENSE00001895764
ENSG00000099949,ENST00000480895,ENSE00003816142
ENSG00000099949,ENST00000480895,ENSE00003822932
ENSG00000099949,ENST00000480895,ENSE00003817880
ENSG00000099949,ENST00000480895,ENSE00003816847
ENSG00000099949,ENST00000480895,ENSE00001854608
ENSG00000099949,ENST00000646506,ENSE00003814353
ENSG00000099949,ENST00000646506,ENSE00003822932
ENSG00000099949,ENST00000646506,ENSE00003817880
ENSG00000099949,ENST00000646506,ENSE00003816847
ENSG00000099949,ENST00000646506,ENSE00003815376
ENSG00000099949,ENST00000646506,ENSE00003818290
ENSG00000099949,ENST00000646506,ENSE00003821335
ENSG00000099949,ENST00000646506,ENSE00003817579
ENSG00000099949,ENST00000646506,ENSE00003818450
ENSG00000099949,ENST00000646506,ENSE00001908207
ENSG00000099949,ENST00000646506,ENSE00003817368
ENSG00000099949,ENST00000646506,ENSE00003825377
ENSG00000099949,ENST00000646506,ENSE00003520325
ENSG00000099949,ENST00000646506,ENSE00003817060
ENSG00000099949,ENST00000646506,ENSE00003821913
ENSG00000099949,ENST00000646506,ENSE00003815981
ENSG00000099949,ENST00000497716,ENSE00001817893
ENSG00000099949,ENST00000497716,ENSE00001813266
ENSG00000099949,ENST00000497716,ENSE00003815376
ENSG00000099949,ENST00000497716,ENSE00003818290
ENSG00000099949,ENST00000497716,ENSE00001902919
ENSG00000099949,ENST00000643578,ENSE00003817445
ENSG00000099949,ENST00000643578,ENSE00003818290
ENSG00000099949,ENST00000643578,ENSE00003821335
ENSG00000099949,ENST00000643578,ENSE00003817579
ENSG00000099949,ENST00000643578,ENSE00003818450
ENSG00000099949,ENST00000643578,ENSE00003826336
ENSG00000099949,ENST00000643578,ENSE00001884005
ENSG00000099949,ENST00000643578,ENSE00003817368
ENSG00000099949,ENST00000643578,ENSE00003825377
ENSG00000099949,ENST00000643578,ENSE00003520325
ENSG00000099949,ENST00000643578,ENSE00003817060
ENSG00000099949,ENST00000643578,ENSE00003821913
ENSG00000099949,ENST00000643578,ENSE00003815981
ENSG00000099949,ENST00000495142,ENSE00003823328
ENSG00000099949,ENST00000495142,ENSE00003818290
ENSG00000099949,ENST00000495142,ENSE00003821335
ENSG00000099949,ENST00000495142,ENSE00003817579
ENSG00000099949,ENST00000495142,ENSE00003818450
ENSG00000099949,ENST00000495142,ENSE00001908207
ENSG00000099949,ENST00000495142,ENSE00001844243
ENSG00000099949,ENST00000495142,ENSE00003520325
ENSG00000099949,ENST00000495142,ENSE00003817060
ENSG00000099949,ENST00000495142,ENSE00003821913
ENSG00000099949,ENST00000495142,ENSE00003823907
ENSG00000099949,ENST00000461510,ENSE00001912571
ENSG00000099949,ENST00000461510,ENSE00001855194
ENSG00000099949,ENST00000492480,ENSE00001902547
ENSG00000099949,ENST00000492480,ENSE00003818290
ENSG00000099949,ENST00000492480,ENSE00001829887
ENSG00000099949,ENST00000492480,ENSE00003817579
ENSG00000099949,ENST00000492480,ENSE00003818450
ENSG00000099949,ENST00000492480,ENSE00001847141
ENSG00000099949,ENST00000643710,ENSE00003830066
ENSG00000099949,ENST00000643710,ENSE00003817579
ENSG00000099949,ENST00000643710,ENSE00003818450
ENSG00000099949,ENST00000643710,ENSE00003826336
ENSG00000099949,ENST00000643710,ENSE00001884005
ENSG00000099949,ENST00000643710,ENSE00003817368
ENSG00000099949,ENST00000643710,ENSE00003825377
ENSG00000099949,ENST00000643710,ENSE00003520325
ENSG00000099949,ENST00000643710,ENSE00003817060
ENSG00000099949,ENST00000643710,ENSE00003821913
ENSG00000099949,ENST00000643710,ENSE00003814530
ENSG00000099949,ENST00000415354,ENSE00001644496
ENSG00000099949,ENST00000415354,ENSE00001754008
ENSG00000099949,ENST00000415354,ENSE00003592563
ENSG00000099949,ENST00000415354,ENSE00003576034
ENSG00000099949,ENST00000415354,ENSE00003825377
ENSG00000099949,ENST00000415354,ENSE00003520325
ENSG00000099949,ENST00000491432,ENSE00001950423
ENSG00000099949,ENST00000491432,ENSE00001855585
ENSG00000099949,ENST00000491432,ENSE00003825377
ENSG00000099949,ENST00000491432,ENSE00001910460
ENSG00000099949,ENST00000415817,ENSE00003824166
ENSG00000099949,ENST00000415817,ENSE00003827294
ENSG00000099949,ENST00000415817,ENSE00003507290
ENSG00000099949,ENST00000415817,ENSE00003825377
ENSG00000099949,ENST00000415817,ENSE00003520325
ENSG00000099949,ENST00000415817,ENSE00003817060
ENSG00000099949,ENST00000415817,ENSE00003821913
ENSG00000099949,ENST00000415817,ENSE00001793437
ENSG00000099949,ENST00000439171,ENSE00001693205
ENSG00000099949,ENST00000439171,ENSE00003599943
ENSG00000099949,ENST00000439171,ENSE00003507290
ENSG00000099949,ENST00000439171,ENSE00003825377
ENSG00000099949,ENST00000439171,ENSE00003520325
ENSG00000099949,ENST00000439171,ENSE00001788320
ENSG00000099949,ENST00000452988,ENSE00001645275
ENSG00000099949,ENST00000452988,ENSE00001691295
ENSG00000099949,ENST00000452988,ENSE00003520325
ENSG00000099949,ENST00000452988,ENSE00003817060
ENSG00000099949,ENST00000452988,ENSE00003821913
ENSG00000099949,ENST00000452988,ENSE00001740934
ENSG00000099949,ENST00000463909,ENSE00001809687
ENSG00000099949,ENST00000463909,ENSE00001918826
ENSG00000099949,ENST00000463909,ENSE00003821913
ENSG00000099949,ENST00000463909,ENSE00001944916
ENSG00000099949,ENST00000498649,ENSE00001928056
ENSG00000099949,ENST00000498649,ENSE00003520325
ENSG00000099949,ENST00000498649,ENSE00001900796
ENSG00000099949,ENST00000498649,ENSE00001819376
ENSG00000165731,ENST00000671844,ENSE00001155861
ENSG00000165731,ENST00000671844,ENSE00001365997
ENSG00000165731,ENST00000671844,ENSE00001095923
ENSG00000165731,ENST00000671844,ENSE00003893879
ENSG00000165731,ENST00000671844,ENSE00003889645
ENSG00000165731,ENST00000671844,ENSE00003894681
ENSG00000165731,ENST00000671844,ENSE00003895225
ENSG00000165731,ENST00000671844,ENSE00003896010
ENSG00000165731,ENST00000671844,ENSE00003895990
ENSG00000165731,ENST00000671844,ENSE00003891242
ENSG00000165731,ENST00000671844,ENSE00003893708
ENSG00000165731,ENST00000671844,ENSE00003895860
ENSG00000165731,ENST00000671844,ENSE00003731290
ENSG00000165731,ENST00000671844,ENSE00003715210
ENSG00000165731,ENST00000671844,ENSE00003723637
ENSG00000165731,ENST00000671844,ENSE00003893156
ENSG00000165731,ENST00000672389,ENSE00003744437
ENSG00000165731,ENST00000672389,ENSE00003893879
ENSG00000165731,ENST00000672389,ENSE00003889645
ENSG00000165731,ENST00000672389,ENSE00003894681
ENSG00000165731,ENST00000672389,ENSE00003895225
ENSG00000165731,ENST00000672389,ENSE00003896010
ENSG00000165731,ENST00000672389,ENSE00003895990
ENSG00000165731,ENST00000672389,ENSE00003891242
ENSG00000165731,ENST00000672389,ENSE00003893708
ENSG00000165731,ENST00000672389,ENSE00003895860
ENSG00000165731,ENST00000672389,ENSE00003731290
ENSG00000165731,ENST00000672389,ENSE00003715210
ENSG00000165731,ENST00000672389,ENSE00003723637
ENSG00000165731,ENST00000672389,ENSE00003896253
ENSG00000165731,ENST00000340058,ENSE00003744437
ENSG00000165731,ENST00000340058,ENSE00001365997
ENSG00000165731,ENST00000340058,ENSE00001095923
ENSG00000165731,ENST00000340058,ENSE00001095946
ENSG00000165731,ENST00000340058,ENSE00001095907
ENSG00000165731,ENST00000340058,ENSE00001095904
ENSG00000165731,ENST00000340058,ENSE00001312192
ENSG00000165731,ENST00000340058,ENSE00001164816
ENSG00000165731,ENST00000340058,ENSE00001164807
ENSG00000165731,ENST00000340058,ENSE00001164798
ENSG00000165731,ENST00000340058,ENSE00001164787
ENSG00000165731,ENST00000340058,ENSE00001095944
ENSG00000165731,ENST00000340058,ENSE00001164770
ENSG00000165731,ENST00000340058,ENSE00001164762
ENSG00000165731,ENST00000340058,ENSE00002434226
ENSG00000165731,ENST00000340058,ENSE00002515890
ENSG00000165731,ENST00000340058,ENSE00002442774
ENSG00000165731,ENST00000340058,ENSE00002444663
ENSG00000165731,ENST00000340058,ENSE00001463655
ENSG00000165731,ENST00000355710,ENSE00003744437
ENSG00000165731,ENST00000355710,ENSE00001365997
ENSG00000165731,ENST00000355710,ENSE00001095923
ENSG00000165731,ENST00000355710,ENSE00001095946
ENSG00000165731,ENST00000355710,ENSE00001095907
ENSG00000165731,ENST00000355710,ENSE00001095904
ENSG00000165731,ENST00000355710,ENSE00001312192
ENSG00000165731,ENST00000355710,ENSE00001164816
ENSG00000165731,ENST00000355710,ENSE00001164807
ENSG00000165731,ENST00000355710,ENSE00001164798
ENSG00000165731,ENST00000355710,ENSE00001164787
ENSG00000165731,ENST00000355710,ENSE00001095944
ENSG00000165731,ENST00000355710,ENSE00001164770
ENSG00000165731,ENST00000355710,ENSE00001164762
ENSG00000165731,ENST00000355710,ENSE00002434226
ENSG00000165731,ENST00000355710,ENSE00002515890
ENSG00000165731,ENST00000355710,ENSE00002442774
ENSG00000165731,ENST00000355710,ENSE00002444663
ENSG00000165731,ENST00000355710,ENSE00001095931
ENSG00000165731,ENST00000355710,ENSE00001386034
ENSG00000165731,ENST00000498820,ENSE00001408547
ENSG00000165731,ENST00000498820,ENSE00001164816
ENSG00000165731,ENST00000498820,ENSE00001164807
ENSG00000165731,ENST00000498820,ENSE00001164798
ENSG00000165731,ENST00000498820,ENSE00001864125
ENSG00000165731,ENST00000615310,ENSE00003921413
ENSG00000165731,ENST00000615310,ENSE00001365997
ENSG00000165731,ENST00000615310,ENSE00001095923
ENSG00000165731,ENST00000615310,ENSE00001095946
ENSG00000165731,ENST00000615310,ENSE00001312192
ENSG00000165731,ENST00000615310,ENSE00001164816
ENSG00000165731,ENST00000615310,ENSE00001164807
ENSG00000165731,ENST00000615310,ENSE00001164798
ENSG00000165731,ENST00000615310,ENSE00001164787
ENSG00000165731,ENST00000615310,ENSE00001095944
ENSG00000165731,ENST00000615310,ENSE00001164770
ENSG00000165731,ENST00000615310,ENSE00001164762
ENSG00000165731,ENST00000615310,ENSE00002434226
ENSG00000165731,ENST00000615310,ENSE00002515890
ENSG00000165731,ENST00000615310,ENSE00002442774
ENSG00000165731,ENST00000615310,ENSE00002444663
ENSG00000165731,ENST00000615310,ENSE00003920007
ENSG00000165731,ENST00000638465,ENSE00003808326
ENSG00000165731,ENST00000638465,ENSE00003807672
ENSG00000165731,ENST00000640619,ENSE00003808326
ENSG00000165731,ENST00000640619,ENSE00003806275
ENSG00000165731,ENST00000683278,ENSE00003808326
ENSG00000165731,ENST00000683278,ENSE00003920424
ENSG00000165731,ENST00000684216,ENSE00003808326
ENSG00000165731,ENST00000684216,ENSE00003919207
ENSG00000165731,ENST00000683007,ENSE00001871105
ENSG00000165731,ENST00000683007,ENSE00001898927
ENSG00000165731,ENST00000683007,ENSE00003921334
ENSG00000165731,ENST00000683007,ENSE00003918353
ENSG00000165731,ENST00000683007,ENSE00003889645
ENSG00000165731,ENST00000683007,ENSE00003894681
ENSG00000165731,ENST00000683007,ENSE00003895225
ENSG00000165731,ENST00000683007,ENSE00003896010
ENSG00000165731,ENST00000683007,ENSE00003895990
ENSG00000165731,ENST00000683007,ENSE00003891242
ENSG00000165731,ENST00000683007,ENSE00003893708
ENSG00000165731,ENST00000683007,ENSE00003895860
ENSG00000165731,ENST00000683007,ENSE00003731290
ENSG00000165731,ENST00000683007,ENSE00003715210
ENSG00000165731,ENST00000683007,ENSE00003723637
ENSG00000165731,ENST00000683007,ENSE00003729654
ENSG00000165731,ENST00000683872,ENSE00003919752
ENSG00000165731,ENST00000683872,ENSE00003918353
ENSG00000165731,ENST00000683872,ENSE00003889645
ENSG00000165731,ENST00000683872,ENSE00003894681
ENSG00000165731,ENST00000683872,ENSE00003917679
ENSG00000165731,ENST00000683872,ENSE00003895990
ENSG00000165731,ENST00000683872,ENSE00003891242
ENSG00000165731,ENST00000683872,ENSE00003893708
ENSG00000165731,ENST00000683872,ENSE00003728993
ENSG00000162992,ENST00000683166,ENSE00001903242
ENSG00000162992,ENST00000683166,ENSE00003916304
ENSG00000162992,ENST00000496876,ENSE00003917711
ENSG00000162992,ENST00000496876,ENSE00001939737
ENSG00000162992,ENST00000295108,ENSE00001907026
ENSG00000162992,ENST00000295108,ENSE00001070446
ENSG00000162992,ENST00000684079,ENSE00001907026
ENSG00000162992,ENST00000684079,ENSE00003918673
ENSG00000162992,ENST00000684079,ENSE00003917287
ENSG00000162992,ENST00000683430,ENSE00001903242
ENSG00000162992,ENST00000683430,ENSE00003919361
ENSG00000162992,ENST00000683430,ENSE00003922038
ENSG00000187486,ENST00000682764,ENSE00003917304
ENSG00000187486,ENST00000682764,ENSE00003917863
ENSG00000187486,ENST00000682764,ENSE00003919240
ENSG00000187486,ENST00000339994,ENSE00001366321
ENSG00000187486,ENST00000528731,ENSE00002192007
ENSG00000187486,ENST00000528731,ENSE00002147964
ENSG00000187486,ENST00000682350,ENSE00003916837
ENSG00000187486,ENST00000682350,ENSE00003919627
ENSG00000187486,ENST00000526747,ENSE00002174164
ENSG00000187486,ENST00000526747,ENSE00002170132
ENSG00000187486,ENST00000526912,ENSE00002144551
ENSG00000187486,ENST00000526912,ENSE00002147151
ENSG00000187486,ENST00000526912,ENSE00002146329
ENSG00000187486,ENST00000528992,ENSE00002155657
ENSG00000187486,ENST00000528992,ENSE00002151573
ENSG00000275410,ENST00000617811,ENSE00003734469
ENSG00000275410,ENST00000617811,ENSE00003715811
ENSG00000275410,ENST00000617811,ENSE00003753361
ENSG00000275410,ENST00000617811,ENSE00003751564
ENSG00000275410,ENST00000617811,ENSE00003717590
ENSG00000275410,ENST00000617811,ENSE00003739576
ENSG00000275410,ENST00000617811,ENSE00003734953
ENSG00000275410,ENST00000617811,ENSE00003722203
ENSG00000275410,ENST00000617811,ENSE00003715207
ENSG00000275410,ENST00000621123,ENSE00003734469
ENSG00000275410,ENST00000621123,ENSE00003715811
ENSG00000275410,ENST00000621123,ENSE00003714816
ENSG00000275410,ENST00000621123,ENSE00003751564
ENSG00000275410,ENST00000621123,ENSE00003717590
ENSG00000275410,ENST00000621123,ENSE00003739576
ENSG00000275410,ENST00000621123,ENSE00003734953
ENSG00000275410,ENST00000621123,ENSE00003722203
ENSG00000275410,ENST00000621123,ENSE00003748184
ENSG00000275410,ENST00000613727,ENSE00003737717
ENSG00000275410,ENST00000613727,ENSE00003715811
ENSG00000275410,ENST00000613727,ENSE00003714816
ENSG00000275410,ENST00000613727,ENSE00003751564
ENSG00000275410,ENST00000613727,ENSE00003717590
ENSG00000275410,ENST00000613727,ENSE00003739576
ENSG00000275410,ENST00000613727,ENSE00003715702
ENSG00000275410,ENST00000614313,ENSE00003737717
ENSG00000275410,ENST00000614313,ENSE00003715811
ENSG00000275410,ENST00000614313,ENSE00003753361
ENSG00000275410,ENST00000614313,ENSE00003751564
ENSG00000275410,ENST00000614313,ENSE00003717590
ENSG00000275410,ENST00000614313,ENSE00003739576
ENSG00000275410,ENST00000614313,ENSE00003734953
ENSG00000275410,ENST00000614313,ENSE00003715702
ENSG00000275410,ENST00000618894,ENSE00003744941
ENSG00000275410,ENST00000618894,ENSE00003721507
ENSG00000171105,ENST00000341500,ENSE00003071904
ENSG00000171105,ENST00000341500,ENSE00003664284
ENSG00000171105,ENST00000341500,ENSE00003682994
ENSG00000171105,ENST00000341500,ENSE00003659630
ENSG00000171105,ENST00000341500,ENSE00003580729
ENSG00000171105,ENST00000341500,ENSE00003536394
ENSG00000171105,ENST00000341500,ENSE00003613738
ENSG00000171105,ENST00000341500,ENSE00003683391
ENSG00000171105,ENST00000341500,ENSE00003658215
ENSG00000171105,ENST00000341500,ENSE00001157582
ENSG00000171105,ENST00000341500,ENSE00001157577
ENSG00000171105,ENST00000341500,ENSE00001157569
ENSG00000171105,ENST00000341500,ENSE00001157563
ENSG00000171105,ENST00000341500,ENSE00001157555
ENSG00000171105,ENST00000341500,ENSE00001157546
ENSG00000171105,ENST00000341500,ENSE00001157539
ENSG00000171105,ENST00000341500,ENSE00003469979
ENSG00000171105,ENST00000341500,ENSE00003645740
ENSG00000171105,ENST00000341500,ENSE00003491310
ENSG00000171105,ENST00000341500,ENSE00001157513
ENSG00000171105,ENST00000341500,ENSE00001383357
ENSG00000171105,ENST00000302850,ENSE00001283493
ENSG00000171105,ENST00000302850,ENSE00003664284
ENSG00000171105,ENST00000302850,ENSE00003682994
ENSG00000171105,ENST00000302850,ENSE00003659630
ENSG00000171105,ENST00000302850,ENSE00003580729
ENSG00000171105,ENST00000302850,ENSE00003536394
ENSG00000171105,ENST00000302850,ENSE00003613738
ENSG00000171105,ENST00000302850,ENSE00003683391
ENSG00000171105,ENST00000302850,ENSE00003658215
ENSG00000171105,ENST00000302850,ENSE00001157582
ENSG00000171105,ENST00000302850,ENSE00001157509
ENSG00000171105,ENST00000302850,ENSE00001157577
ENSG00000171105,ENST00000302850,ENSE00001157569
ENSG00000171105,ENST00000302850,ENSE00001157563
ENSG00000171105,ENST00000302850,ENSE00001157555
ENSG00000171105,ENST00000302850,ENSE00001157546
ENSG00000171105,ENST00000302850,ENSE00001157539
ENSG00000171105,ENST00000302850,ENSE00003469979
ENSG00000171105,ENST00000302850,ENSE00003645740
ENSG00000171105,ENST00000302850,ENSE00003491310
ENSG00000171105,ENST00000302850,ENSE00001157513
ENSG00000171105,ENST00000302850,ENSE00003059467
ENSG00000171105,ENST00000601099,ENSE00003026579
ENSG00000171105,ENST00000601099,ENSE00003480425
ENSG00000171105,ENST00000601099,ENSE00003639038
ENSG00000171105,ENST00000593970,ENSE00003094231
ENSG00000171105,ENST00000593970,ENSE00003569272
ENSG00000171105,ENST00000593970,ENSE00003144739
ENSG00000171105,ENST00000597211,ENSE00003185190
ENSG00000171105,ENST00000597211,ENSE00003013397
ENSG00000171105,ENST00000598216,ENSE00003109584
ENSG00000171105,ENST00000598216,ENSE00003494319
ENSG00000171105,ENST00000598216,ENSE00003531052
ENSG00000171105,ENST00000598216,ENSE00003568797
ENSG00000171105,ENST00000598216,ENSE00003675943
ENSG00000171105,ENST00000598216,ENSE00003466053
ENSG00000171105,ENST00000598216,ENSE00003497280
ENSG00000171105,ENST00000598216,ENSE00003609270
ENSG00000171105,ENST00000598216,ENSE00003664020
ENSG00000171105,ENST00000598216,ENSE00003195115
ENSG00000171105,ENST00000600492,ENSE00003006977
ENSG00000171105,ENST00000600492,ENSE00003683391
ENSG00000171105,ENST00000600492,ENSE00003658215
ENSG00000171105,ENST00000600492,ENSE00003028300
ENSG00000283122,ENST00000635591,ENSE00003784618
ENSG00000118495,ENST00000360537,ENSE00001348114
ENSG00000118495,ENST00000360537,ENSE00001300809
ENSG00000118495,ENST00000360537,ENSE00001188765
ENSG00000118495,ENST00000360537,ENSE00002238577
